Departamento;Municipio;Código prestador;Nombre prestador;nit IPS ;num digito_verificion;naturaleza;num nivel atencion;Código sede;Número sede;nom sede IPS;Gerente;Dirección;Email;Teléfono;nom grupo capacidad ;nom descripcion capacidad ;num cantidad capacidad instalada;Fecha Corte;Fuente
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;CAMILLAS;Observación Pediátrica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;CAMILLAS;Observación Adultos Hombres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;CAMILLAS;Observación Adultos Mujeres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;CONSULTORIOS;Urgencias;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;CONSULTORIOS;Consulta Externa;5;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;SALAS;Partos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ALTOS DEL ROSARIO;1303000306;ESE CENTRO DE SALUD CON CAMA MANUEL H ZABALETA G.;900063533;9;Pública;1;1303000306;1;CENTRO DE SALUD CON CAMA DEL MUNICIPIO ALTOS DEL ROSARIO;KAREN MUÑOZ POLANCO;CALLE LAS FLORES;esemanuelhzabaleta@hotmail.com;3013742084 - 3148540252;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMAS;Pediátrica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMAS;Adultos;6;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMAS;Atención del Parto;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMILLAS;Observación Pediátrica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMILLAS;Observación Adultos Hombres;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CAMILLAS;Observación Adultos Mujeres;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CONSULTORIOS;Urgencias;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;SALAS;Partos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;1;E.S.E. HOSPITAL LOCAL MANUELA PABUENA LOBO;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 15 # 14-21;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;UNIDAD MOVIL;Unidad Móvil;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;5;PUESTO DE SALUD  SAN RAFAEL;TERESITA DEL CARMEN SEQUEA PALOMINO;sector 1manzana 17-6;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3106502456;CONSULTORIOS;Consulta Externa;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;6;PUESTO DE SALUD  BUENAVISTA;TERESITA DEL CARMEN SEQUEA PALOMINO;sector 1 manzana 10-2;hmanualapl@esehmpl-arenal-bolivar.gov.co - hmanualapl@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CONSULTORIOS;Consulta Externa;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARENAL;1304200268;ESE HOSPITAL LOCAL MANUELA PABUENA LOBO;806007809;7;Pública;1;1304200268;7;PUESTO DE SALUD  CARNIZALA;TERESITA DEL CARMEN SEQUEA PALOMINO;CALLE 3 # 2-39;hmanualapl@esehmpl-arenal-bolivar.gov.co - gerencia@esehmpl-arenal-bolivar.gov.co;3207495263 - 3017899711 - 3162413587;CONSULTORIOS;Consulta Externa;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;AMBULANCIAS;Básica;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CAMAS;Pediátrica;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CAMAS;Adultos;12;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CAMILLAS;Observación Pediátrica;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CAMILLAS;Observación Adultos Hombres;5;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CAMILLAS;Observación Adultos Mujeres;5;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CONSULTORIOS;Urgencias;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;CONSULTORIOS;Consulta Externa;11;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;SALAS;Partos;4;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;1;E.S.E. HOSPITAL LOCAL ARJONA;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO SAN JOSE DE TURBAQUITO # 46-14;esehospiarjona@yahoo.com;6291924  - 3135632527;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;2;CENTRO DE ATENCION BASICA CENTRAL;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;PLAZA PRINCIPAL;esehospiarjona@yahoo.com;;CONSULTORIOS;Consulta Externa;6;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;3;CENTRO DE ATENCION BASICA DE LA CRUZ;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;PLAZA DE LA CRUZ;esehospiarjona@yahoo.com;;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;5;CENTRO DE ATENCION BASICA SINCERIN;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;CORREGIMIENTO DE SINCERIN;esehospiarjona@yahoo.com;;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;6;CENTRO DE ATENCION BASICA GAMBOTE;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;CORREGIMIENTO DE GAMBOTE;esehospiarjona@yahoo.com;;CONSULTORIOS;Consulta Externa;4;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;7;CENTRO DE ATENCION BASICA ROCHA;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;CORREGIMIENTO DE ROCHA;esehospiarjona@yahoo.com;;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;8;CENTRO ATENCION  BASICA PUERTO BADEL;MARÍA JOSE DE LOS ANGELES GUERRERO MASS;Puerto Badel;esehospiarjona@yahoo.com;6291614;CONSULTORIOS;Consulta Externa;4;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200030;ESE HOSPITAL LOCAL ARJONA;806007923;9;Pública;1;1305200030;17;CENTRO DE ATENCION BASICA LAS BRISAS;MARIA JOSE DE LOS ANGELES GUERRERO MASS;BARRIO LAS BRISAS;esehospiarjona@yahoo.com;3225227983;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200153;CIAMED LTDA I.P.S.;806003072;8;Privada;;1305200153;1;CIAMED LTDA IPS;SONIA MARINA NAVARRO CASTILLO;20 DE JULIO CALLE 44-61;soniamarina7806@gmail.com;3135793526 - 6292050;CONSULTORIOS;Consulta Externa;2;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200155;GENESIS IPS SALUD;901247333;7;Privada;;1305200155;1;GENESIS IPS SALUD;DANIELA MARGARITA RODRIGUEZ MURGAS;CALLE DEL COCO CARRERA 41 # 45-66;genesisipssalud2019@hotmail.com;3162781086 - 3023063888;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200155;GENESIS IPS SALUD;901247333;7;Privada;;1305200155;1;GENESIS IPS SALUD;DANIELA MARGARITA RODRIGUEZ MURGAS;CALLE DEL COCO CARRERA 41 # 45-66;genesisipssalud2019@hotmail.com;3162781086 - 3023063888;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200709;HEEDSALUD DEL CARIBE S.A.S.;900592759;5;Privada;;1305200709;1;HEEDSALUD DEL CARIBE S.A.S.;GIOVANA INES BOSSIO NIETO;CALLE CENTRAL COLOMBIA KRA 39 47 49-69;heedsalud@gmail.com;6291705,3005794594 - 3135751658;CONSULTORIOS;Consulta Externa;11;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200709;HEEDSALUD DEL CARIBE S.A.S.;900592759;5;Privada;;1305200709;3;HEEDSALUD DEL CARIBE SAS SEDE ARJONA Nª3;GIOVANA BOSSIO NIETO;CALLE 20 DE JULIO N° 46 -11;heedsalud@gmail.com;3135751658;CONSULTORIOS;Consulta Externa;4;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200709;HEEDSALUD DEL CARIBE S.A.S.;900592759;5;Privada;;1305200709;9;HEEDSALUD DEL CARIBE S.A.S.  SEDE ARJONA  Nº9;GIOVANA BOSSIO NIETO;CRA 41 CLLE 45-276;heedsalud@gmail.com;3235316038;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200781;EMPRENDER IPS;900752648;3;Privada;;1305200781;1;EMPRENDER IPS;MARIA FERNANADA POLO TORRES;calle del coco Kra 41 N° 45 -132;mayuya95@hotmail.com;3017396739 - 3015803602;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200781;EMPRENDER IPS;900752648;3;Privada;;1305200781;1;EMPRENDER IPS;MARIA FERNANADA POLO TORRES;calle del coco Kra 41 N° 45 -132;mayuya95@hotmail.com;3017396739 - 3015803602;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200858;BIENESTAR IPS S.A.S.;800223206;1;Privada;;1305200858;1;BIENESTAR IPS S.A.S. ARJONA BOLIVAR;Yelenia Serpa Escobar;CALLE 52 No 42 - 06 CALLE SIMÓN BOSSA;notificacionesjudiciales@bienestarips.com;3164659236;CONSULTORIOS;Consulta Externa;3;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200882;CAMINEMOS IPS S.A.S.;900589483;7;Privada;;1305200882;1;CAMINEMOS IPS S.A.S.;LEICY LORENA REYES MARTINEZ;CRA. 44 # 51-30;caminemos_17@yahoo.com.co;3183542937;CONSULTORIOS;Consulta Externa;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
Bolívar;ARJONA;1305200882;CAMINEMOS IPS S.A.S.;900589483;7;Privada;;1305200882;1;CAMINEMOS IPS S.A.S.;LEICY LORENA REYES MARTINEZ;CRA. 44 # 51-30;caminemos_17@yahoo.com.co;3183542937;SALAS;Procedimientos;1;Fecha corte REPS: Nov  5 2022  1:37PM;Base de datos Registro Especial de Prestadores de Servicios de Salud - REPS.
